step,agent,post,peers,context,tokens
44,9,"{'text': 'Suppose the government were to make voting compulsory for everybody, then they would be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[42, 5], [42, 9], [43, 9], [40, 2], [41, 9], [43, 5], [41, 1], [43, 2], [43, 1], [41, 5], [39, 9], [40, 0], [41, 2], [42, 1], [43, 0]]","[15979, 577, 262, 1230, 547, 284, 787, 6709, 31967, 329, 7288, 11, 788, 484, 561, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
45,0,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[44, 5], [43, 0], [44, 0], [44, 2], [41, 0], [44, 9], [42, 5], [44, 1], [40, 0], [42, 0], [43, 5], [43, 1], [41, 1], [42, 9], [39, 0]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
45,1,"{'text': ""Suppose everyone had the right to vote, but didn't have the right to deal with them all the time. They'd be free to abstain from voting.""}","[0, 1, 2, 5, 9]","[[44, 1], [42, 9], [42, 1], [43, 1], [39, 1], [44, 0], [43, 0], [43, 9], [41, 1], [44, 2], [44, 5], [40, 1], [41, 2], [44, 9], [42, 0]]","[15979, 577, 2506, 550, 262, 826, 284, 3015, 11, 475, 1422, 470, 423, 262, 826, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 1549, 307, 1479, 284, 16552, 391, 422, 6709, 13]"
45,2,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[42, 9], [44, 2], [44, 5], [44, 0], [42, 2], [44, 1], [44, 9], [43, 2], [41, 5], [42, 0], [43, 1], [43, 9], [40, 2], [43, 0], [43, 5]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
45,3,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[44, 6], [41, 3], [44, 3], [43, 3], [42, 3], [44, 4], [44, 8], [44, 7], [43, 8], [42, 6], [41, 7], [43, 7], [42, 7], [43, 4], [40, 3]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
45,4,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[41, 4], [44, 4], [44, 8], [42, 4], [43, 3], [43, 4], [44, 6], [44, 7], [43, 6], [40, 4], [44, 3], [43, 8], [43, 7], [42, 8], [39, 4]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
45,5,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[43, 9], [43, 1], [44, 2], [44, 5], [44, 9], [42, 5], [43, 2], [42, 0], [43, 5], [41, 1], [44, 1], [42, 1], [44, 0], [41, 5], [38, 5]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
45,6,"{'text': 'In some countries where compulsory voting is not an option (e.g. Belgium, New Zealand, U.'}","[3, 4, 6, 7, 8]","[[41, 6], [44, 6], [42, 4], [42, 8], [42, 6], [43, 6], [44, 7], [44, 8], [43, 8], [42, 3], [44, 3], [43, 4], [44, 4], [39, 6], [43, 3]]","[818, 617, 2678, 810, 31967, 6709, 318, 407, 281, 3038, 357, 68, 13, 70, 13, 15664, 11, 968, 8936, 11, 471, 13]"
45,7,"{'text': ""Let's give people the freedom to vote, but let's not force them to participate in the political process.""}","[3, 4, 6, 7, 8]","[[44, 8], [43, 7], [43, 4], [44, 6], [42, 8], [40, 3], [44, 7], [44, 3], [41, 8], [43, 3], [42, 7], [44, 4], [43, 8], [42, 6], [41, 7]]","[5756, 338, 1577, 661, 262, 4925, 284, 3015, 11, 475, 1309, 338, 407, 2700, 606, 284, 8277, 287, 262, 1964, 1429, 13]"
45,8,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[44, 7], [44, 4], [44, 8], [44, 6], [43, 8], [44, 3], [43, 7], [41, 4], [43, 4], [41, 8], [42, 8], [43, 6], [43, 3], [42, 4], [40, 8]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
45,9,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[43, 9], [44, 5], [44, 9], [41, 9], [42, 9], [44, 2], [44, 0], [43, 2], [43, 5], [44, 1], [41, 2], [42, 1], [41, 5], [43, 1], [42, 5]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
46,0,"{'text': 'Suppose the government were to make voting compulsory for everybody, then they would be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[45, 0], [44, 5], [43, 0], [44, 2], [44, 9], [44, 0], [45, 2], [44, 1], [45, 1], [45, 9], [42, 0], [45, 5], [42, 5], [40, 0], [43, 1]]","[15979, 577, 262, 1230, 547, 284, 787, 6709, 31967, 329, 7288, 11, 788, 484, 561, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
46,1,"{'text': ""If everybody had the right to vote, the government wouldn't have to deal with them all the time. They would be free to abstain from voting. They ought not to have to know you.""}","[0, 1, 2, 5, 9]","[[45, 1], [45, 5], [45, 0], [44, 1], [45, 9], [44, 0], [43, 1], [43, 9], [44, 5], [44, 9], [44, 2], [41, 1], [45, 2], [39, 1], [42, 1]]","[1532, 7288, 550, 262, 826, 284, 3015, 11, 262, 1230, 3636, 470, 423, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 561, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
46,2,"{'text': ""Suppose everybody has the right to vote, but doesn't have the right to deal with them all the time. They'd be free to abstain from voting.""}","[0, 1, 2, 5, 9]","[[44, 2], [45, 5], [45, 1], [45, 2], [43, 2], [44, 5], [45, 9], [44, 0], [45, 0], [44, 1], [42, 2], [43, 0], [43, 1], [43, 5], [44, 9]]","[15979, 577, 7288, 468, 262, 826, 284, 3015, 11, 475, 1595, 470, 423, 262, 826, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 1549, 307, 1479, 284, 16552, 391, 422, 6709, 13]"
46,3,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[45, 3], [45, 4], [41, 7], [44, 7], [44, 6], [45, 7], [45, 6], [42, 3], [44, 4], [45, 8], [44, 3], [43, 3], [44, 8], [41, 3], [43, 4]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
46,4,"{'text': ""Is it any wonder that people don't want to participate in the political process?""}","[3, 4, 6, 7, 8]","[[44, 7], [40, 4], [45, 6], [45, 4], [44, 4], [41, 4], [45, 8], [44, 6], [43, 4], [45, 7], [44, 8], [43, 7], [43, 3], [45, 3], [44, 3]]","[3792, 340, 597, 4240, 326, 661, 836, 470, 765, 284, 8277, 287, 262, 1964, 1429, 30]"
46,5,"{'text': ""If everyone has the right to vote, but doesn't have the right to deal with them all the time, then they'd be free to abstain from voting.""}","[0, 1, 2, 5, 9]","[[45, 2], [45, 1], [44, 5], [45, 5], [44, 1], [43, 5], [42, 1], [45, 0], [42, 0], [43, 2], [42, 5], [44, 2], [44, 0], [44, 9], [43, 9]]","[1532, 2506, 468, 262, 826, 284, 3015, 11, 475, 1595, 470, 423, 262, 826, 284, 1730, 351, 606, 477, 262, 640, 11, 788, 484, 1549, 307, 1479, 284, 16552, 391, 422, 6709, 13]"
46,6,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[45, 7], [45, 6], [45, 3], [44, 6], [43, 8], [43, 3], [45, 4], [43, 6], [39, 6], [45, 8], [43, 4], [44, 4], [44, 8], [44, 3], [42, 6]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
46,7,"{'text': ""The state should not be too involved in people's lives. If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory.""}","[3, 4, 6, 7, 8]","[[45, 8], [44, 8], [45, 4], [45, 7], [42, 7], [42, 8], [45, 3], [43, 8], [44, 3], [44, 7], [45, 6], [42, 6], [43, 7], [41, 8], [43, 4]]","[464, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13, 1002, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13]"
46,8,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[45, 8], [42, 8], [43, 8], [41, 8], [43, 7], [45, 3], [45, 4], [45, 7], [40, 8], [44, 7], [44, 6], [44, 3], [44, 8], [44, 4], [45, 6]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
46,9,"{'text': ""Suppose you gave people the right to vote, but don't grant them the right to deal with them all the time. They ought not to have to know you.""}","[0, 1, 2, 5, 9]","[[45, 1], [44, 5], [44, 9], [45, 9], [43, 9], [44, 0], [45, 5], [44, 2], [45, 2], [42, 9], [45, 0], [43, 1], [44, 1], [41, 9], [43, 2]]","[15979, 577, 345, 2921, 661, 262, 826, 284, 3015, 11, 475, 836, 470, 7264, 606, 262, 826, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
47,0,"{'text': ""Suppose everybody had the right to vote, but didn't have the right to deal with them all the time. They'd be free to abstain from voting.""}","[0, 1, 2, 5, 9]","[[46, 0], [45, 2], [46, 2], [44, 9], [44, 0], [45, 0], [46, 1], [46, 5], [46, 9], [44, 5], [44, 2], [45, 9], [45, 1], [44, 1], [43, 1]]","[15979, 577, 7288, 550, 262, 826, 284, 3015, 11, 475, 1422, 470, 423, 262, 826, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 1549, 307, 1479, 284, 16552, 391, 422, 6709, 13]"
47,1,"{'text': 'It will be interesting to observe how much more likely it is for people to vote if everyone has the same right to vote, rather than if everyone has the right to deal with everyone all the time.'}","[0, 1, 2, 5, 9]","[[46, 1], [46, 9], [46, 5], [45, 1], [44, 1], [45, 2], [46, 0], [46, 2], [45, 5], [44, 2], [42, 1], [45, 9], [44, 5], [45, 0], [43, 1]]","[1026, 481, 307, 3499, 284, 12414, 703, 881, 517, 1884, 340, 318, 329, 661, 284, 3015, 611, 2506, 468, 262, 976, 826, 284, 3015, 11, 2138, 621, 611, 2506, 468, 262, 826, 284, 1730, 351, 2506, 477, 262, 640, 13]"
47,2,"{'text': ""Suppose you gave people the right to vote, but didn't grant them the right to deal with them all the time. They would be free to abstain from voting.""}","[0, 1, 2, 5, 9]","[[46, 2], [44, 2], [46, 5], [46, 0], [42, 2], [45, 1], [44, 0], [46, 9], [45, 5], [44, 5], [45, 2], [46, 1], [44, 9], [43, 0], [43, 2]]","[15979, 577, 345, 2921, 661, 262, 826, 284, 3015, 11, 475, 1422, 470, 7264, 606, 262, 826, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 561, 307, 1479, 284, 16552, 391, 422, 6709, 13]"
47,3,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[46, 4], [45, 4], [45, 3], [46, 8], [46, 3], [46, 7], [46, 6], [45, 8], [45, 7], [42, 3], [43, 3], [44, 6], [41, 3], [43, 4], [44, 3]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
47,4,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[45, 3], [46, 8], [44, 4], [46, 4], [44, 7], [45, 4], [46, 7], [44, 3], [44, 6], [45, 7], [45, 6], [45, 8], [46, 3], [46, 6], [43, 4]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
47,5,"{'text': 'Suppose the government were to force people to vote, then they would be free to abstain from voting. They ought not to have to know you. Why should they have the right to vote?'}","[0, 1, 2, 5, 9]","[[44, 2], [46, 1], [45, 2], [44, 1], [46, 5], [45, 5], [42, 5], [44, 5], [44, 9], [44, 0], [45, 1], [43, 5], [46, 9], [46, 0], [45, 0]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 561, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
47,6,"{'text': ""Is it any wonder that people don't want to participate in the political process? Why should anyone be forced to do so? It's not a good idea to make voting compulsory.""}","[3, 4, 6, 7, 8]","[[46, 6], [46, 7], [46, 3], [44, 6], [45, 6], [46, 4], [45, 4], [45, 7], [44, 4], [46, 8], [43, 6], [45, 3], [43, 8], [45, 8], [44, 3]]","[3792, 340, 597, 4240, 326, 661, 836, 470, 765, 284, 8277, 287, 262, 1964, 1429, 30, 4162, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13]"
47,7,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[46, 7], [44, 7], [46, 6], [43, 8], [46, 8], [45, 8], [45, 6], [46, 3], [45, 7], [42, 7], [46, 4], [43, 7], [44, 8], [43, 4], [45, 3]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
47,8,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[46, 7], [45, 4], [45, 8], [46, 8], [45, 7], [46, 4], [46, 3], [44, 7], [44, 3], [46, 6], [43, 8], [44, 8], [45, 6], [44, 6], [44, 4]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
47,9,"{'text': ""Suppose everyone had the right to vote, but didn't have the right to deal with them all the time. They'd be free to abstain from voting.""}","[0, 1, 2, 5, 9]","[[46, 2], [46, 9], [44, 9], [46, 0], [45, 9], [46, 1], [45, 1], [45, 5], [44, 0], [43, 9], [45, 2], [46, 5], [42, 9], [44, 2], [45, 0]]","[15979, 577, 2506, 550, 262, 826, 284, 3015, 11, 475, 1422, 470, 423, 262, 826, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 1549, 307, 1479, 284, 16552, 391, 422, 6709, 13]"
48,0,"{'text': 'It will be interesting to observe how much more likely it is for people to vote if everyone has the same right to vote, rather than if everyone has the right to deal with everyone all the time.'}","[0, 1, 2, 5, 9]","[[47, 9], [47, 0], [44, 1], [46, 0], [47, 2], [45, 0], [47, 5], [43, 1], [47, 1], [45, 2], [46, 5], [44, 0], [46, 2], [46, 1], [46, 9]]","[1026, 481, 307, 3499, 284, 12414, 703, 881, 517, 1884, 340, 318, 329, 661, 284, 3015, 611, 2506, 468, 262, 976, 826, 284, 3015, 11, 2138, 621, 611, 2506, 468, 262, 826, 284, 1730, 351, 2506, 477, 262, 640, 13]"
48,1,"{'text': ""If everybody had the right to vote, the government wouldn't have to deal with them all the time. They would be free to abstain from voting. They ought not to have to know you.""}","[0, 1, 2, 5, 9]","[[47, 5], [47, 0], [46, 2], [46, 1], [47, 1], [46, 5], [45, 1], [47, 2], [44, 1], [47, 9], [46, 0], [45, 0], [44, 5], [43, 1], [46, 9]]","[1532, 7288, 550, 262, 826, 284, 3015, 11, 262, 1230, 3636, 470, 423, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 561, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
48,2,"{'text': ""Suppose everybody has the right to vote, but doesn't have the right to deal with them all the time. They'd be free to abstain from voting.""}","[0, 1, 2, 5, 9]","[[47, 2], [46, 1], [45, 5], [47, 1], [47, 0], [45, 2], [44, 2], [46, 2], [47, 5], [47, 9], [44, 9], [45, 1], [43, 2], [46, 9], [46, 5]]","[15979, 577, 7288, 468, 262, 826, 284, 3015, 11, 475, 1595, 470, 423, 262, 826, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 1549, 307, 1479, 284, 16552, 391, 422, 6709, 13]"
48,3,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[46, 6], [47, 3], [46, 3], [47, 4], [47, 7], [45, 3], [46, 8], [45, 8], [44, 3], [46, 7], [45, 7], [42, 3], [46, 4], [47, 6], [47, 8]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
48,4,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[47, 4], [46, 3], [46, 4], [47, 7], [47, 8], [47, 3], [45, 4], [46, 6], [46, 7], [45, 6], [44, 6], [44, 7], [47, 6], [44, 4], [45, 3]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
48,5,"{'text': ""Suppose you give people the right to vote, but don't give them the right to deal with them all the time. They ought not to have to know you.""}","[0, 1, 2, 5, 9]","[[46, 9], [47, 5], [47, 2], [46, 5], [47, 0], [47, 9], [47, 1], [45, 0], [46, 1], [44, 5], [45, 5], [45, 1], [45, 2], [43, 5], [44, 1]]","[15979, 577, 345, 1577, 661, 262, 826, 284, 3015, 11, 475, 836, 470, 1577, 606, 262, 826, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
48,6,"{'text': ""I think this is probably a good idea. However, I think the state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[47, 6], [46, 6], [47, 4], [45, 4], [45, 8], [47, 8], [45, 3], [45, 6], [47, 7], [46, 8], [47, 3], [43, 6], [44, 3], [43, 8], [46, 7]]","[40, 892, 428, 318, 2192, 257, 922, 2126, 13, 2102, 11, 314, 892, 262, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
